step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
253;0;1674569496656;253;112;708;969;7.87;0.57;129.72;0.06;455;0;0;293.00;0
253;0;1674569496658;253;114;709;969;7.88;0.57;129.72;0.06;456;0;0;294.00;1
255;0;1674569496660;255;116;712;969;7.88;0.57;130.08;0.06;457;0;0;295.00;0
256;0;1674569496662;256;116;716;969;7.90;0.57;130.43;0.06;460;0;0;296.00;0
257;0;1674569496664;257;115;719;969;7.94;0.57;130.60;0.06;462;0;0;297.00;0
259;0;1674569496666;259;118;722;969;7.95;0.57;130.46;0.06;463;0;0;298.00;0
262;0;1674569496668;262;119;722;969;7.99;0.58;131.28;0.06;460;0;0;299.00;0
264;0;1674569496670;264;123;723;969;8.05;0.58;132.34;0.06;459;0;0;300.00;1
265;0;1674569496672;265;128;728;969;8.00;0.58;132.74;0.06;463;0;0;301.00;0
266;0;1674569496674;266;128;729;969;8.06;0.58;133.10;0.06;463;0;0;302.00;0
269;0;1674569496675;269;130;732;969;8.06;0.58;132.99;0.06;463;0;0;303.00;0
270;0;1674569496677;270;132;734;969;8.05;0.58;133.19;0.06;464;0;0;304.00;0
271;0;1674569496679;271;128;735;969;8.08;0.58;133.20;0.06;464;0;0;305.00;0
274;0;1674569496681;274;131;741;969;7.99;0.57;133.83;0.06;467;0;0;306.00;0
278;0;1674569496683;278;126;743;969;7.97;0.57;134.80;0.06;465;0;0;307.00;0
281;0;1674569496685;281;124;743;969;7.95;0.57;135.41;0.06;462;0;0;308.00;0
281;0;1674569496687;281;128;746;969;7.92;0.57;135.41;0.05;465;0;0;309.00;0
282;0;1674569496688;282;127;748;969;7.96;0.57;135.41;0.05;466;0;0;310.00;0
286;0;1674569496690;286;125;752;969;7.93;0.57;136.58;0.05;466;0;0;311.00;0
288;0;1674569496692;288;123;753;969;7.96;0.57;137.32;0.05;465;0;0;312.00;0
288;0;1674569496694;288;124;754;969;7.96;0.57;137.32;0.05;466;0;0;313.00;0
289;0;1674569496696;289;130;757;969;7.86;0.57;137.28;0.05;468;0;0;314.00;0
291;0;1674569496697;291;130;760;969;7.75;0.56;138.20;0.05;469;0;0;315.00;0
294;0;1674569496699;294;130;764;969;7.61;0.55;138.41;0.05;470;0;0;316.00;0
295;0;1674569496701;295;130;765;969;7.52;0.54;138.38;0.05;470;0;0;317.00;0
300;0;1674569496703;300;138;769;969;7.35;0.53;139.60;0.05;469;0;0;318.00;0
304;0;1674569496705;304;134;769;969;7.31;0.53;140.31;0.05;465;0;0;319.00;0
307;0;1674569496706;307;135;771;969;7.29;0.52;141.27;0.05;464;0;0;320.00;0
309;0;1674569496708;309;140;775;969;7.29;0.52;141.72;0.05;466;0;0;321.00;0
312;0;1674569496710;312;139;778;969;7.23;0.52;142.45;0.05;466;0;0;322.00;0
315;0;1674569496712;315;141;781;969;7.16;0.52;143.23;0.05;466;0;0;323.00;0
322;0;1674569496713;322;143;783;969;7.06;0.51;144.02;0.05;461;0;0;324.00;0
323;0;1674569496715;323;146;786;969;7.05;0.51;144.23;0.05;463;0;0;325.00;0
326;0;1674569496717;326;147;789;969;7.05;0.51;144.70;0.05;463;0;0;326.00;0
328;0;1674569496719;328;151;792;969;7.04;0.51;145.27;0.05;464;0;0;327.00;0
330;0;1674569496720;330;148;793;969;7.05;0.51;145.36;0.05;463;0;0;328.00;0
334;0;1674569496722;334;152;796;969;7.01;0.50;146.10;0.05;462;0;0;329.00;0
337;0;1674569496724;337;150;798;969;7.01;0.50;146.70;0.05;461;0;0;330.00;0
338;0;1674569496726;338;152;800;969;7.06;0.51;146.82;0.05;462;0;0;331.00;0
343;0;1674569496727;343;150;802;969;7.02;0.51;147.42;0.05;459;0;0;332.00;0
345;0;1674569496729;345;151;805;969;6.92;0.50;147.34;0.05;460;0;0;333.00;0
351;0;1674569496731;351;158;807;969;6.75;0.49;147.88;0.05;456;0;0;334.00;0
352;0;1674569496733;352;162;812;969;6.57;0.47;147.99;0.05;460;0;0;335.00;0
359;0;1674569496735;359;159;813;969;6.47;0.47;148.89;0.05;454;0;0;336.00;0
361;0;1674569496736;361;163;815;969;6.46;0.46;148.91;0.05;454;0;0;337.00;0
366;0;1674569496738;366;164;816;969;6.40;0.46;149.00;0.05;450;0;0;338.00;0
367;0;1674569496740;367;164;818;969;6.42;0.46;149.06;0.05;451;0;0;339.00;0
368;0;1674569496742;368;170;822;969;6.29;0.45;149.20;0.05;454;0;0;340.00;0
371;0;1674569496743;371;168;824;969;6.19;0.45;149.25;0.05;453;0;0;341.00;0
372;0;1674569496745;372;165;825;969;6.09;0.44;149.52;0.05;453;0;0;342.00;1
376;0;1674569496747;376;169;827;969;5.95;0.43;149.45;0.05;451;0;0;343.00;2
378;0;1674569496749;378;174;829;969;5.79;0.42;149.74;0.05;451;0;0;344.00;1
380;0;1674569496750;380;185;833;969;5.65;0.41;149.68;0.05;453;0;0;345.00;0
382;0;1674569496752;382;189;836;969;5.58;0.40;149.80;0.05;454;0;0;346.00;0
385;0;1674569496754;385;191;838;969;5.56;0.40;150.18;0.05;453;0;0;347.00;0
388;0;1674569496755;388;193;839;969;5.53;0.40;150.11;0.05;451;0;0;348.00;0
389;0;1674569496757;389;202;840;969;5.55;0.40;150.32;0.05;451;0;0;349.00;0
392;0;1674569496759;392;206;843;969;5.51;0.40;150.88;0.05;451;0;0;350.00;0
396;0;1674569496760;396;203;845;969;5.48;0.39;150.95;0.05;449;0;0;351.00;0
397;0;1674569496762;397;207;849;969;5.42;0.39;151.01;0.05;452;0;0;352.00;0
399;0;1674569496764;399;207;850;969;5.34;0.38;151.46;0.05;451;0;0;353.00;0
402;0;1674569496766;402;213;852;969;5.33;0.38;151.48;0.05;450;0;0;354.00;0
404;0;1674569496767;404;219;855;969;5.30;0.38;151.49;0.05;451;0;0;355.00;0
408;0;1674569496769;408;223;858;969;5.25;0.38;151.60;0.05;450;0;0;356.00;0
408;0;1674569496771;408;222;858;969;5.32;0.38;151.60;0.05;450;0;0;357.00;1
408;0;1674569496772;408;225;861;969;5.35;0.39;151.60;0.05;453;0;0;358.00;1
411;0;1674569496774;411;226;863;969;5.30;0.38;151.58;0.05;452;0;0;359.00;1
413;0;1674569496775;413;217;867;969;5.25;0.38;151.39;0.05;454;0;0;360.00;1
416;0;1674569496777;416;204;871;969;5.27;0.38;151.19;0.06;455;0;0;361.00;0
416;0;1674569496779;416;196;872;969;5.37;0.39;151.19;0.06;456;0;0;362.00;0
418;0;1674569496781;418;190;874;969;5.46;0.39;151.17;0.06;456;0;0;363.00;0
419;0;1674569496783;419;191;880;969;5.53;0.40;150.93;0.06;461;0;0;364.00;0
421;0;1674569496785;421;187;882;969;5.66;0.41;151.22;0.06;461;0;0;365.00;0
423;0;1674569496787;423;184;883;969;5.78;0.42;151.42;0.06;460;0;0;366.00;0
423;0;1674569496789;423;179;885;969;5.96;0.43;151.42;0.06;462;0;0;367.00;0
426;0;1674569496791;426;181;887;969;6.01;0.43;151.52;0.06;461;0;0;368.00;0
428;0;1674569496793;428;178;892;969;6.04;0.43;151.34;0.05;464;0;0;369.00;0
428;0;1674569496795;428;172;895;969;6.14;0.44;151.34;0.05;467;0;0;370.00;0
429;0;1674569496797;429;165;895;969;6.20;0.45;151.24;0.05;466;0;0;371.00;0
429;0;1674569496798;429;163;898;969;6.28;0.45;151.24;0.05;469;0;0;372.00;0
430;0;1674569496800;430;156;898;969;6.43;0.46;151.06;0.05;468;0;0;373.00;0
431;0;1674569496802;431;159;901;969;6.52;0.47;151.09;0.05;470;0;0;374.00;0
434;0;1674569496804;434;155;903;969;6.60;0.48;151.09;0.05;469;0;0;375.00;0
437;0;1674569496806;437;157;906;969;6.65;0.48;150.97;0.05;469;0;0;376.00;0
438;0;1674569496808;438;153;907;969;6.77;0.49;150.74;0.05;469;0;0;377.00;0
442;0;1674569496810;442;157;911;969;6.71;0.48;150.56;0.05;469;0;0;378.00;0
444;0;1674569496813;444;158;914;969;6.67;0.48;150.36;0.05;470;0;0;379.00;0
445;0;1674569496815;445;156;915;969;6.69;0.48;150.40;0.05;470;0;0;380.00;0
446;0;1674569496817;446;158;918;969;6.69;0.48;150.40;0.05;472;0;0;381.00;0
446;0;1674569496819;446;157;920;969;6.73;0.48;150.40;0.05;474;0;0;382.00;0
446;0;1674569496820;446;155;921;969;6.84;0.49;150.40;0.05;475;0;0;383.00;0
448;0;1674569496822;448;158;926;969;6.85;0.49;150.32;0.05;478;0;0;384.00;0
449;0;1674569496825;449;155;927;969;6.92;0.50;150.28;0.05;478;0;0;385.00;0
450;0;1674569496827;450;152;929;969;6.95;0.50;150.40;0.05;479;0;0;386.00;0
451;0;1674569496829;451;154;931;969;6.98;0.50;150.22;0.05;480;0;0;387.00;0
452;0;1674569496831;452;151;931;969;7.05;0.51;150.18;0.05;479;0;0;388.00;0
452;0;1674569496833;452;158;937;969;7.07;0.51;150.18;0.05;485;0;0;389.00;0
454;0;1674569496835;454;157;938;969;7.11;0.51;150.32;0.05;484;0;0;390.00;0
455;0;1674569496837;455;159;939;969;7.19;0.52;150.14;0.05;484;0;0;391.00;0
457;0;1674569496839;457;163;941;969;7.20;0.52;150.04;0.05;484;0;0;392.00;0
457;0;1674569496841;457;168;944;969;7.16;0.52;150.04;0.05;487;0;0;393.00;0
459;0;1674569496843;459;164;946;969;7.14;0.51;150.31;0.05;487;0;0;394.00;0
462;0;1674569496845;462;164;951;969;7.13;0.51;150.40;0.05;489;0;0;395.00;0
465;0;1674569496847;465;156;952;969;7.21;0.52;150.55;0.05;487;0;0;396.00;0
469;0;1674569496849;469;160;955;969;7.21;0.52;150.55;0.05;486;0;0;397.00;0
470;0;1674569496851;470;157;959;969;7.22;0.52;150.54;0.05;489;0;0;398.00;0
477;0;1674569496853;477;150;959;969;7.20;0.52;150.68;0.05;482;0;0;399.00;0
479;0;1674569496856;479;148;962;969;7.22;0.52;150.81;0.05;483;0;0;400.00;0
482;0;1674569496858;482;146;967;969;7.23;0.52;150.73;0.05;485;0;0;401.00;0
484;0;1674569496860;484;138;968;969;7.35;0.53;150.84;0.05;484;0;0;402.00;0
487;0;1674569496862;487;136;970;1455;7.40;0.53;150.61;0.05;483;0;0;403.00;0
489;0;1674569496880;489;133;973;1455;7.42;0.53;150.83;0.05;484;0;0;404.00;0
490;0;1674569496882;490;133;975;1455;7.45;0.54;150.87;0.05;485;0;0;405.00;0
490;0;1674569496884;490;131;977;1455;7.54;0.54;150.87;0.05;487;0;0;406.00;0
490;0;1674569496886;490;131;981;1455;7.56;0.54;150.87;0.05;491;0;0;407.00;0
491;0;1674569496888;491;132;984;1455;7.58;0.55;150.90;0.05;493;0;0;408.00;0
492;0;1674569496890;492;133;985;1455;7.63;0.55;150.73;0.05;493;0;0;409.00;1
492;0;1674569496892;492;137;988;1455;7.65;0.55;150.73;0.05;496;0;0;410.00;0
493;0;1674569496894;493;136;989;1455;7.66;0.55;150.53;0.05;496;0;0;411.00;0
494;0;1674569496896;494;135;990;1455;7.65;0.55;150.55;0.05;496;0;0;412.00;2
495;0;1674569496898;495;134;995;1455;7.55;0.54;150.55;0.05;500;0;0;413.00;0
496;0;1674569496899;496;137;998;1455;7.49;0.54;150.47;0.05;502;0;0;414.00;0
498;0;1674569496901;498;141;1001;1455;7.41;0.53;150.54;0.05;503;0;0;415.00;0
499;0;1674569496903;499;144;1001;1455;7.39;0.53;150.61;0.05;502;0;0;416.00;0
500;0;1674569496905;500;148;1003;1455;7.36;0.53;150.51;0.05;503;0;0;417.00;0
501;0;1674569496907;501;154;1008;1455;7.33;0.53;150.86;0.05;507;0;0;418.00;0
503;0;1674569496909;503;149;1010;1455;7.31;0.53;151.10;0.05;507;0;0;419.00;0
506;0;1674569496911;506;150;1011;1455;7.26;0.52;151.32;0.05;505;0;0;420.00;0
510;0;1674569496913;510;151;1013;1455;7.17;0.52;152.40;0.05;503;0;0;421.00;0
510;0;1674569496915;510;152;1015;1455;7.14;0.51;152.40;0.05;505;0;0;422.00;0
512;0;1674569496917;512;160;1020;1455;7.08;0.51;153.02;0.05;508;0;0;423.00;0
513;0;1674569496918;513;161;1021;1455;7.12;0.51;153.27;0.05;508;0;0;424.00;0
516;0;1674569496920;516;171;1024;1455;7.02;0.51;153.90;0.05;508;0;0;425.00;0
519;0;1674569496922;519;174;1027;1455;6.90;0.50;154.56;0.05;508;0;0;426.00;0
522;0;1674569496924;522;178;1029;1455;6.80;0.49;154.55;0.05;507;0;0;427.00;0
524;0;1674569496926;524;184;1032;1455;6.68;0.48;155.11;0.05;508;0;0;428.00;0
525;0;1674569496928;525;184;1034;1455;6.52;0.47;155.04;0.05;509;0;0;429.00;0
529;0;1674569496929;529;186;1036;1455;6.41;0.46;155.91;0.05;507;0;0;430.00;0
533;0;1674569496931;533;188;1038;1455;6.29;0.45;156.18;0.05;505;0;0;431.00;0
537;0;1674569496933;537;197;1043;1455;6.12;0.44;156.77;0.05;506;0;0;432.00;0
540;0;1674569496935;540;196;1044;1455;6.13;0.44;156.87;0.05;504;0;0;433.00;0
542;0;1674569496937;542;200;1047;1455;6.05;0.44;157.20;0.05;505;0;0;434.00;0
544;0;1674569496939;544;203;1048;1455;6.02;0.43;157.30;0.05;504;0;0;435.00;0
547;0;1674569496940;547;206;1051;1455;5.93;0.43;158.09;0.05;504;0;0;436.00;0
551;0;1674569496942;551;214;1055;1455;5.81;0.42;158.33;0.05;504;0;0;437.00;0
555;0;1674569496944;555;219;1058;1455;5.74;0.41;159.40;0.05;503;0;0;438.00;0
558;0;1674569496946;558;225;1060;1455;5.61;0.40;159.92;0.05;502;0;0;439.00;0
561;0;1674569496947;561;229;1062;1455;5.53;0.40;160.42;0.05;501;0;0;440.00;0
562;0;1674569496949;562;224;1064;1455;5.56;0.40;160.49;0.05;502;0;0;441.00;0
565;0;1674569496951;565;225;1067;1455;5.51;0.40;161.08;0.05;502;0;0;442.00;0
567;0;1674569496953;567;223;1070;1455;5.49;0.40;161.40;0.05;503;0;0;443.00;0
569;0;1674569496954;569;223;1071;1455;5.50;0.40;161.65;0.05;502;0;0;444.00;0
572;0;1674569496956;572;217;1073;1455;5.51;0.40;162.20;0.05;501;0;0;445.00;0
576;0;1674569496958;576;209;1073;1455;5.52;0.40;162.74;0.05;497;0;0;446.00;0
579;0;1674569496960;579;211;1079;1455;5.56;0.40;162.96;0.05;500;0;0;447.00;0
585;0;1674569496962;585;201;1079;1455;5.60;0.40;163.52;0.05;494;0;0;448.00;0
586;0;1674569496964;586;203;1080;1455;5.69;0.41;163.39;0.05;494;0;0;449.00;1
591;0;1674569496966;591;196;1084;1455;5.73;0.41;164.11;0.05;493;0;0;450.00;0
594;0;1674569496968;594;183;1087;1455;5.85;0.42;164.41;0.05;493;0;0;451.00;0
598;0;1674569496970;598;175;1090;1455;5.99;0.43;164.96;0.05;492;0;0;452.00;0
600;0;1674569496972;600;165;1091;1455;6.18;0.44;164.99;0.05;491;0;0;453.00;1
603;0;1674569496975;603;159;1093;1455;6.34;0.46;165.31;0.05;490;0;0;454.00;0
605;0;1674569496977;605;155;1096;1455;6.56;0.47;165.27;0.05;491;0;0;455.00;0
606;0;1674569496979;606;152;1099;1455;6.79;0.49;165.13;0.05;493;0;0;456.00;0
607;0;1674569496981;607;148;1101;1455;6.93;0.50;165.10;0.05;494;0;0;457.00;0
609;0;1674569496983;609;143;1103;1455;7.10;0.51;165.37;0.05;494;0;0;458.00;0
612;0;1674569496985;612;141;1106;1455;7.16;0.52;165.65;0.05;494;0;0;459.00;0
616;0;1674569496987;616;141;1107;1455;7.22;0.52;166.38;0.05;491;0;0;460.00;0
618;0;1674569496990;618;142;1109;1455;7.30;0.53;166.30;0.05;491;0;0;461.00;0
620;0;1674569496992;620;145;1114;1455;7.25;0.52;166.54;0.05;494;0;0;462.00;0
620;0;1674569496994;620;144;1115;1455;7.25;0.52;166.54;0.05;495;0;0;463.00;0
624;0;1674569496996;624;151;1118;1455;7.17;0.52;166.96;0.05;494;0;0;464.00;0
628;0;1674569496998;628;152;1119;1455;7.07;0.51;167.18;0.05;491;0;0;465.00;0
628;0;1674569497000;628;154;1120;1455;7.05;0.51;167.18;0.05;492;0;0;466.00;0
632;0;1674569497002;632;157;1124;1455;6.93;0.50;167.22;0.05;492;0;0;467.00;0
632;0;1674569497004;632;160;1129;1455;6.83;0.49;167.22;0.05;497;0;0;468.00;0
634;0;1674569497006;634;157;1130;1455;6.86;0.49;167.23;0.05;496;0;0;469.00;0
635;0;1674569497008;635;157;1132;1455;6.87;0.49;167.13;0.05;497;0;0;470.00;0
637;0;1674569497010;637;157;1134;1455;6.87;0.49;167.15;0.05;497;0;0;471.00;0
639;0;1674569497012;639;157;1137;1455;6.82;0.49;167.34;0.05;498;0;0;472.00;1
640;0;1674569497014;640;160;1140;1455;6.78;0.49;167.33;0.05;500;0;0;473.00;0
640;0;1674569497016;640;154;1141;1455;6.82;0.49;167.33;0.05;501;0;0;474.00;0
643;0;1674569497018;643;150;1144;1455;6.84;0.49;167.07;0.05;501;0;0;475.00;1
646;0;1674569497020;646;152;1149;1455;6.81;0.49;166.82;0.05;503;0;0;476.00;0
647;0;1674569497022;647;147;1151;1455;6.85;0.49;166.71;0.05;504;0;0;477.00;0
649;0;1674569497024;649;140;1153;1455;6.87;0.49;166.44;0.05;504;0;0;478.00;0
650;0;1674569497026;650;139;1155;1455;6.93;0.50;166.31;0.05;505;0;0;479.00;0
652;0;1674569497029;652;136;1157;1455;7.02;0.51;166.10;0.05;505;0;0;480.00;0
652;0;1674569497031;652;142;1162;1455;7.07;0.51;166.10;0.05;510;0;0;481.00;0
655;0;1674569497033;655;138;1162;1455;7.07;0.51;165.73;0.05;507;0;0;482.00;0
657;0;1674569497035;657;143;1164;1455;7.04;0.51;165.60;0.05;507;0;0;483.00;0
659;0;1674569497037;659;147;1167;1455;7.03;0.51;165.34;0.05;508;0;0;484.00;0
663;0;1674569497039;663;147;1167;1455;7.07;0.51;165.60;0.05;504;0;0;485.00;0
666;0;1674569497041;666;158;1173;1455;7.02;0.51;165.40;0.05;507;0;0;486.00;0
669;0;1674569497043;669;157;1175;1455;7.05;0.51;165.63;0.05;506;0;0;487.00;0
670;0;1674569497045;670;164;1177;1455;6.99;0.50;165.51;0.05;507;0;0;488.00;0
674;0;1674569497047;674;168;1178;1455;6.94;0.50;165.98;0.05;504;0;0;489.00;0
679;0;1674569497049;679;172;1180;1455;6.85;0.49;165.58;0.05;501;0;0;490.00;0
682;0;1674569497051;682;176;1182;1455;6.78;0.49;166.00;0.05;500;0;0;491.00;0
684;0;1674569497053;684;174;1186;1455;6.77;0.49;166.20;0.05;502;0;0;492.00;1
685;0;1674569497055;685;168;1189;1455;6.77;0.49;166.22;0.05;504;0;0;493.00;0
686;0;1674569497057;686;164;1190;1455;6.94;0.50;166.23;0.05;504;0;0;494.00;0
687;0;1674569497060;687;168;1193;1455;7.02;0.51;166.06;0.05;506;0;0;495.00;0
690;0;1674569497062;690;163;1196;1455;7.03;0.51;166.14;0.05;506;0;0;496.00;0
692;0;1674569497064;692;157;1197;1455;7.05;0.51;166.10;0.05;505;0;0;497.00;1
693;0;1674569497066;693;157;1202;1455;7.01;0.50;166.09;0.05;509;0;0;498.00;0
694;0;1674569497068;694;151;1202;1455;7.10;0.51;166.05;0.05;508;0;0;499.00;0
696;0;1674569497070;696;153;1203;1455;7.09;0.51;166.35;0.05;507;0;0;500.00;0
699;0;1674569497072;699;155;1209;1455;7.03;0.51;166.51;0.05;510;0;0;501.00;0
701;0;1674569497074;701;153;1209;1455;7.03;0.51;166.35;0.05;508;0;0;502.00;0
706;0;1674569497075;706;152;1211;1455;6.97;0.50;166.31;0.05;505;0;0;503.00;0
710;0;1674569497077;710;160;1214;1455;6.87;0.49;166.08;0.05;504;0;0;504.00;1
713;0;1674569497079;713;161;1219;1455;6.77;0.49;166.38;0.05;506;0;0;505.00;0
716;0;1674569497081;716;155;1220;1455;6.82;0.49;166.77;0.05;504;0;0;506.00;0
717;0;1674569497084;717;156;1222;1455;6.87;0.49;166.92;0.05;505;0;0;507.00;0
720;0;1674569497086;720;158;1223;1455;6.91;0.50;166.94;0.05;503;0;0;508.00;0
721;0;1674569497088;721;163;1227;1455;6.96;0.50;167.00;0.05;506;0;0;509.00;0
723;0;1674569497090;723;165;1231;1455;6.93;0.50;167.17;0.05;508;0;0;510.00;0
726;0;1674569497092;726;163;1233;1455;6.85;0.49;167.49;0.05;507;0;0;511.00;0
728;0;1674569497094;728;159;1234;1455;6.81;0.49;167.30;0.05;506;0;0;512.00;0
732;0;1674569497095;732;165;1238;1455;6.73;0.48;167.93;0.05;506;0;0;513.00;0
732;0;1674569497097;732;167;1238;1455;6.73;0.48;167.93;0.05;506;0;0;514.00;0
734;0;1674569497099;734;176;1241;1455;6.59;0.47;168.06;0.05;507;0;0;515.00;1
735;0;1674569497101;735;182;1244;1455;6.48;0.47;168.12;0.05;509;0;0;516.00;0
737;0;1674569497103;737;190;1246;1455;6.35;0.46;168.17;0.05;509;0;0;517.00;0
740;0;1674569497105;740;195;1247;1455;6.22;0.45;168.83;0.05;507;0;0;518.00;2
742;0;1674569497107;742;204;1249;1455;6.16;0.44;168.87;0.05;507;0;0;519.00;0
745;0;1674569497109;745;217;1253;1455;6.00;0.43;169.38;0.05;508;0;0;520.00;0
745;0;1674569497110;745;214;1255;1455;5.98;0.43;169.38;0.05;510;0;0;521.00;0
750;0;1674569497112;750;217;1259;1455;5.79;0.42;169.95;0.05;509;0;0;522.00;0
751;0;1674569497114;751;213;1260;1455;5.79;0.42;169.88;0.05;509;0;0;523.00;0
753;0;1674569497116;753;217;1262;1455;5.73;0.41;169.98;0.05;509;0;0;524.00;0
755;0;1674569497118;755;216;1265;1455;5.67;0.41;169.84;0.05;510;0;0;525.00;0
756;0;1674569497120;756;216;1267;1455;5.68;0.41;169.88;0.05;511;0;0;526.00;1
758;0;1674569497122;758;216;1268;1455;5.62;0.40;169.64;0.05;510;0;0;527.00;1
759;0;1674569497124;759;219;1269;1455;5.63;0.41;169.53;0.05;510;0;0;528.00;1
760;0;1674569497126;760;221;1272;1455;5.61;0.40;169.79;0.05;512;0;0;529.00;0
761;0;1674569497127;761;219;1276;1455;5.58;0.40;169.79;0.05;515;0;0;530.00;0
761;0;1674569497129;761;218;1280;1455;5.57;0.40;169.79;0.05;519;0;0;531.00;0
762;0;1674569497131;762;216;1280;1455;5.55;0.40;169.91;0.05;518;0;0;532.00;0
763;0;1674569497133;763;223;1283;1455;5.50;0.40;169.86;0.05;520;0;0;533.00;0
765;0;1674569497135;765;223;1285;1455;5.47;0.39;169.99;0.05;520;0;0;534.00;0
767;0;1674569497137;767;233;1289;1455;5.42;0.39;170.31;0.05;522;0;0;535.00;0
769;0;1674569497139;769;232;1290;1455;5.37;0.39;170.35;0.05;521;0;0;536.00;0
774;0;1674569497140;774;232;1293;1455;5.24;0.38;170.72;0.05;519;0;0;537.00;0
775;0;1674569497142;775;236;1295;1455;5.25;0.38;170.82;0.05;520;0;0;538.00;0
779;0;1674569497144;779;240;1297;1455;5.23;0.38;171.61;0.05;518;0;0;539.00;0
780;0;1674569497146;780;227;1301;1455;5.27;0.38;171.53;0.05;521;0;0;540.00;0
782;0;1674569497148;782;218;1304;1455;5.41;0.39;172.01;0.05;522;0;0;541.00;0
786;0;1674569497150;786;210;1306;1455;5.55;0.40;172.18;0.05;520;0;0;542.00;0
788;0;1674569497152;788;198;1307;1455;5.72;0.41;172.48;0.05;519;0;0;543.00;0
791;0;1674569497155;791;192;1311;1455;5.86;0.42;172.77;0.05;520;0;0;544.00;0
795;0;1674569497157;795;184;1313;1455;5.97;0.43;172.95;0.05;518;0;0;545.00;0
799;0;1674569497159;799;181;1315;1455;6.04;0.44;173.32;0.05;516;0;0;546.00;0
804;0;1674569497161;804;183;1318;1455;6.09;0.44;173.72;0.05;514;0;0;547.00;0
806;0;1674569497163;806;182;1320;1455;6.19;0.45;173.72;0.05;514;0;0;548.00;0
810;0;1674569497165;810;185;1324;1455;6.24;0.45;173.78;0.05;514;0;0;549.00;0
810;0;1674569497167;810;183;1328;1455;6.33;0.46;173.78;0.05;518;0;0;550.00;0
811;0;1674569497170;811;179;1329;1455;6.52;0.47;173.88;0.05;518;0;0;551.00;0
814;0;1674569497172;814;178;1330;1455;6.58;0.47;174.29;0.05;516;0;0;552.00;0
814;0;1674569497174;814;176;1332;1455;6.69;0.48;174.29;0.05;518;0;0;553.00;0
816;0;1674569497176;816;177;1336;1455;6.69;0.48;174.76;0.05;520;0;0;554.00;0
817;0;1674569497179;817;169;1337;1455;6.79;0.49;174.89;0.05;520;0;0;555.00;0
818;0;1674569497181;818;166;1340;1455;6.83;0.49;175.20;0.05;522;0;0;556.00;0
819;0;1674569497183;819;163;1340;1455;6.94;0.50;175.34;0.05;521;0;0;557.00;0
821;0;1674569497185;821;159;1342;1455;6.97;0.50;175.77;0.05;521;0;0;558.00;1
824;0;1674569497187;824;158;1348;1455;6.91;0.50;176.21;0.05;524;0;0;559.00;0
826;0;1674569497190;826;156;1348;1455;7.01;0.50;176.46;0.05;522;0;0;560.00;0
829;0;1674569497192;829;162;1352;1455;7.04;0.51;176.84;0.05;523;0;0;561.00;0
831;0;1674569497194;831;159;1353;1455;7.12;0.51;176.90;0.05;522;0;0;562.00;0
833;0;1674569497196;833;155;1355;1455;7.23;0.52;177.20;0.05;522;0;0;563.00;0
835;0;1674569497198;835;154;1359;1455;7.27;0.52;177.18;0.05;524;0;0;564.00;0
837;0;1674569497200;837;148;1362;1455;7.30;0.53;177.42;0.05;525;0;0;565.00;0
839;0;1674569497203;839;142;1362;1455;7.42;0.53;177.67;0.05;523;0;0;566.00;0
841;0;1674569497205;841;144;1367;1455;7.45;0.54;177.97;0.05;526;0;0;567.00;0
846;0;1674569497207;846;135;1368;1455;7.54;0.54;178.28;0.05;522;0;0;568.00;0
846;0;1674569497210;846;134;1371;1455;7.66;0.55;178.28;0.05;525;0;0;569.00;0
850;0;1674569497212;850;129;1373;1455;7.74;0.56;178.72;0.05;523;0;0;570.00;0
851;0;1674569497215;851;124;1375;1455;7.88;0.57;178.68;0.05;524;0;0;571.00;0
855;0;1674569497217;855;118;1377;1455;7.97;0.57;179.07;0.05;522;0;0;572.00;0
857;0;1674569497219;857;117;1379;1455;8.00;0.58;179.31;0.05;522;0;0;573.00;0
860;0;1674569497221;860;118;1383;1455;8.02;0.58;179.54;0.05;523;0;0;574.00;0
864;0;1674569497223;864;114;1385;1455;8.06;0.58;180.13;0.05;521;0;0;575.00;0
868;0;1674569497226;868;113;1389;1455;8.13;0.59;180.31;0.05;521;0;0;576.00;0
872;0;1674569497228;872;112;1390;1455;8.18;0.59;180.91;0.05;518;0;0;577.00;0
877;0;1674569497230;877;115;1393;1455;8.21;0.59;181.24;0.05;516;0;0;578.00;1
879;0;1674569497232;879;118;1396;1455;8.19;0.59;181.39;0.05;517;0;0;579.00;0
886;0;1674569497234;886;116;1397;1455;8.18;0.59;181.59;0.05;511;0;0;580.00;0
889;0;1674569497237;889;121;1399;1455;8.17;0.59;181.53;0.05;510;0;0;581.00;1
892;0;1674569497239;892;123;1401;1455;8.16;0.59;181.60;0.05;509;0;0;582.00;0
897;0;1674569497241;897;128;1404;1455;8.05;0.58;181.91;0.05;507;0;0;583.00;1
901;0;1674569497243;901;132;1408;1455;7.92;0.57;182.03;0.05;507;0;0;584.00;1
905;0;1674569497245;905;133;1410;1455;7.85;0.57;182.40;0.05;505;0;0;585.00;0
911;0;1674569497247;911;136;1411;1455;7.76;0.56;182.01;0.05;500;0;0;586.00;0
